"CustomerID","Title","FirstName","MiddleName","LastName","Suffix","AddressLine1","AddressLine2","City","StateProvinceName","CountryRegionName","PostalCode","PhoneNumber","BirthDate","Education","Occupation","Gender","MaritalStatus","HomeOwnerFlag","NumberCarsOwned","NumberChildrenAtHome","TotalChildren","YearlyIncome","LastUpdated","BikeBuyer","AvgMonthSpend","Age","clustering"
21991,"NULL","Teresa","NULL","Gill","NULL","5139 The Trees Dr","NULL","Seaford","Victoria","Australia","3198","1 (11) 500 555-0164",1985-07-14,"Bachelors","Skilled Manual","F","M",1,2,1,2,61826,"2017-03-06",1,52.74,39,"3"
21992,"NULL","Alejandro","P","Zhang","NULL","4997 Clayburn Rd","NULL","Warrnambool","Victoria","Australia","3280","1 (11) 500 555-0184",1985-08-27,"Bachelors","Skilled Manual","M","S",0,1,0,0,52330,"2017-03-06",1,51.96,39,"2"
21993,"NULL","Craig","M","Sanz","NULL","1277 Argenta Dr.","NULL","Bendigo","Victoria","Australia","3550","1 (11) 500 555-0176",1984-09-20,"Bachelors","Clerical","M","M",1,3,0,2,78005,"2017-03-06",0,54.86,40,"1"
21994,"NULL","Natasha","NULL","Ruiz","NULL","6778 Edie Ct.","NULL","Seaford","Victoria","Australia","3198","1 (11) 500 555-0143",1979-03-13,"Bachelors","Manual","F","S",0,1,0,0,25474,"2017-03-06",0,48.19,45,"2"
21996,"NULL","Amy","NULL","Gao","NULL","3248 Birdhaven Court","NULL","East Brisbane","Queensland","Australia","4169","1 (11) 500 555-0186",1981-11-19,"Partial College","Clerical","F","M",1,0,0,2,86206,"2017-03-06",0,49.9,43,"3"
21997,"NULL","Dennis","NULL","Xu","NULL","9707 Daffodil Drive","NULL","Warrnambool","Victoria","Australia","3280","1 (11) 500 555-0116",1978-03-14,"Bachelors","Manual","M","M",1,1,1,2,26059,"2017-03-06",0,51.61,46,"1"
21998,"NULL","Erik","C","Hernandez","NULL","9847 E. 5th Street","NULL","East Brisbane","Queensland","Australia","4169","1 (11) 500 555-0133",1978-11-08,"Bachelors","Skilled Manual","M","M",1,1,1,2,51637,"2017-03-06",1,53.1,46,"1"
21999,"NULL","Julia","R","Barnes","NULL","8641 Summitview Dr.","NULL","Geelong","Victoria","Australia","3220","1 (11) 500 555-0194",1978-05-13,"Bachelors","Skilled Manual","F","M",1,1,1,2,57637,"2017-03-06",1,52.15,46,"3"
22000,"NULL","Cynthia","NULL","Chandra","NULL","6440 Co Road","NULL","Hervey Bay","Queensland","Australia","4655","1 (11) 500 555-0165",1978-09-11,"Bachelors","Clerical","F","M",1,1,0,2,81068,"2017-03-06",1,50.96,46,"1"
22001,"NULL","Gregory","J","Chander","NULL","5844 Miguel Drive","NULL","Hobart","Tasmania","Australia","7001","1 (11) 500 555-0153",1977-10-21,"Partial College","Skilled Manual","M","S",1,1,0,0,58593,"2017-03-06",0,56.69,47,"2"
22002,"NULL","Kristen","L","Chen","NULL","1354 Helene Court","NULL","Malabar","New South Wales","Australia","2036","1 (11) 500 555-0186",1956-08-05,"Partial College","Skilled Manual","F","M",1,0,0,3,52065,"2017-03-06",0,48.58,68,"3"
22003,"NULL","Jill","NULL","Navarro","NULL","1026 Mt. Wilson Pl.","NULL","South Melbourne","Victoria","Australia","3205","1 (11) 500 555-0134",1956-08-23,"Bachelors","Clerical","F","M",1,2,1,2,78023,"2017-03-06",1,54.63,68,"1"
22004,"NULL","Meghan","E","Ortega","NULL","3030 Blackburn Ct.","NULL","Coffs Harbour","New South Wales","Australia","2450","1 (11) 500 555-0127",1980-08-16,"Partial College","Manual","F","M",1,0,0,2,25923,"2017-03-06",0,45.28,44,"3"
22005,"NULL","Pamela","NULL","Mehta","NULL","7633 Greenhills Circle","NULL","Melbourne","Victoria","Australia","3000","1 (11) 500 555-0157",1980-03-03,"Partial College","Skilled Manual","F","M",1,1,0,1,51313,"2017-03-06",1,48.15,44,"3"
22006,"NULL","Jon","NULL","Nara","NULL","1064 Armstrong Rd.","NULL","South Melbourne","Victoria","Australia","3205","1 (11) 500 555-0147",1980-06-20,"Partial College","Clerical","M","M",1,3,0,1,82274,"2017-03-06",0,52.24,44,"1"
22007,"NULL","Kaylee","T","Hernandez","NULL","8777 Olivera Rd.","NULL","Issaquah","Washington","United States","98027","894-555-0144",1996-09-13,"High School","Manual","F","S",0,1,0,0,35705,"2017-03-06",0,50.27,28,"2"
22008,"NULL","Alisha","J","Ye","NULL","9525 Canyon Way","NULL","Cliffside","British Columbia","Canada","V8Y 1L1","292-555-0192",1995-04-08,"High School","Manual","F","S",0,1,0,0,29504,"2017-03-06",0,48.11,29,"2"
22009,"NULL","Ross","NULL","Alvarez","NULL","490 Sepulveda Ct.","NULL","Coronado","California","United States","92118","152-555-0151",1995-02-09,"High School","Manual","M","S",0,0,0,0,36820,"2017-03-06",1,46.37,30,"2"
22010,"NULL","Henry","M","Lopez","NULL","8434 Balhan Court","NULL","Burlingame","California","United States","94010","272-555-0141",1995-07-13,"High School","Clerical","M","S",0,2,0,0,80609,"2017-03-06",1,49.86,29,"2"
22011,"NULL","Richard","L","Patterson","NULL","5165 Wintergreen Court","NULL","Redmond","Washington","United States","98052","294-555-0180",2000-11-13,"High School","Skilled Manual","M","S",0,2,0,0,58722,"2017-03-06",0,52.34,24,"2"
22012,"NULL","Regina","NULL","Malhotra","NULL","3146 Rose Street","NULL","Colma","California","United States","94014","349-555-0176",2000-06-26,"High School","Skilled Manual","F","S",0,2,0,0,50972,"2017-03-06",1,51.64,24,"2"
22013,"NULL","Marcus","L","Jenkins","NULL","7260 Holly Oak Dr.","NULL","Milwaukie","Oregon","United States","97222","393-555-0137",2000-11-01,"High School","Skilled Manual","M","S",0,2,0,0,61705,"2017-03-06",0,51.03,24,"2"
22014,"NULL","Jose","NULL","Gonzales","NULL","2206 Countrywood Ct","NULL","Haney","British Columbia","Canada","V2W 1W2","407-555-0164",2000-05-19,"High School","Clerical","M","S",0,2,0,0,82960,"2017-03-06",0,50.89,24,"2"
22015,"NULL","Mary","NULL","Turner","NULL","1178 Flora Ave.","NULL","Shawnee","British Columbia","Canada","V9B 2C3","735-555-0125",2000-10-15,"High School","Clerical","F","M",0,1,0,0,86835,"2017-03-06",0,50.16,24,"2"
22016,"NULL","Terrence","E","Andersen","NULL","7651 Smiling Tree Court","Space 55","Burien","Washington","United States","98168","159-555-0162",2000-10-22,"Partial High School","Skilled Manual","M","S",0,2,0,0,59179,"2017-03-06",1,48.78,24,"2"
22017,"NULL","Sharon","F","She","NULL","5878 Arcadia Pl.","NULL","Matraville","New South Wales","Australia","2036","1 (11) 500 555-0190",1957-12-09,"Partial College","Clerical","F","M",1,3,3,3,86117,"2017-03-06",1,52.16,67,"3"
22018,"NULL","Todd","NULL","Sun","NULL","6699 Premier Place","NULL","Warrnambool","Victoria","Australia","3280","1 (11) 500 555-0112",1957-05-09,"Bachelors","Management","M","M",1,2,0,2,108065,"2017-03-06",0,51.19,67,"1"
22019,"NULL","Rachel","NULL","Bryant","NULL","1315 Union St","NULL","Shawnee","British Columbia","Canada","V9B 5T2","898-555-0158",1998-02-23,"High School","Manual","F","M",0,1,0,0,30069,"2017-03-06",1,46.15,27,"2"
22020,"NULL","Jaime","NULL","Shan","NULL","3514 Sunshine","NULL","Geelong","Victoria","Australia","3220","1 (11) 500 555-0133",1958-04-18,"Bachelors","Skilled Manual","M","M",1,1,1,2,57943,"2017-03-06",1,48.76,66,"1"
22021,"NULL","Ethan","C","White","NULL","3361 Greenhills Circle","NULL","Renton","Washington","United States","98055","182-555-0138",1997-09-20,"Partial High School","Skilled Manual","M","S",0,1,0,0,61886,"2017-03-06",0,50.15,27,"2"
22022,"NULL","Christopher","M","Davis","NULL","3538 Olivewood Ct.","NULL","Redwood City","California","United States","94063","755-555-0171",1997-11-04,"Partial High School","Manual","M","S",0,0,0,0,28750,"2017-03-06",0,45.95,27,"2"
22023,"NULL","Rafael","R","Chen","NULL","5932 Houston Ct.","NULL","Beverly Hills","California","United States","90210","125-555-0157",1997-05-01,"Partial High School","Manual","M","S",0,1,0,0,27396,"2017-03-06",0,49.6,27,"2"
22024,"NULL","Samuel","D","Chen","NULL","3514 Citrus Ave","NULL","Colma","California","United States","94014","161-555-0122",1997-02-11,"High School","Clerical","M","S",0,2,0,0,86186,"2017-03-06",1,50.6,28,"2"
22025,"NULL","Riley","S","Peterson","NULL","6239 Meadowvale Court","NULL","Coronado","California","United States","92118","156-555-0118",1997-06-06,"High School","Skilled Manual","F","S",0,2,0,0,57040,"2017-03-06",1,51.51,27,"2"
22026,"NULL","Bridget","NULL","Kennedy","NULL","3376 Jacaranda Dr.","NULL","Cliffside","British Columbia","Canada","V8Y 1L1","379-555-0115",1999-04-07,"Partial High School","Skilled Manual","F","M",0,0,0,0,58298,"2017-03-06",1,48.79,25,"2"
22027,"NULL","Franklin","J","Luo","NULL","5763 Reed Way","NULL","Cliffside","British Columbia","Canada","V8Y 1L1","172-555-0141",1999-06-05,"Partial High School","Manual","M","S",0,1,0,0,35029,"2017-03-06",0,50.16,25,"2"
22028,"NULL","Jodi","A","Shen","NULL","6951 Harmony Way","NULL","Hobart","Tasmania","Australia","7001","1 (11) 500 555-0159",1959-11-22,"Partial College","Manual","F","M",1,1,1,2,26507,"2017-03-06",0,45.47,65,"3"
22029,"NULL","Laura","NULL","Gao","NULL","82 Mt. Dell Dr.","NULL","Silverwater","New South Wales","Australia","2264","1 (11) 500 555-0148",1959-11-03,"Bachelors","Professional","F","M",1,2,0,3,127557,"2017-03-06",0,51.64,65,"1"
22030,"NULL","Barbara","NULL","Shen","NULL","2137 Carlotta","NULL","Seaford","Victoria","Australia","3198","1 (11) 500 555-0144",1960-05-22,"Bachelors","Professional","F","M",1,0,0,2,135853,"2017-03-06",1,52.81,64,"1"
22031,"NULL","Jorge","NULL","Cai","NULL","7952 Quartermaster","NULL","Wollongong","New South Wales","Australia","2500","1 (11) 500 555-0191",1960-08-12,"Bachelors","Professional","M","M",1,2,0,2,133762,"2017-03-06",0,52.5,64,"1"
22032,"NULL","Ivan","NULL","Fernandez","NULL","3973 Gilardy Drive","NULL","Melbourne","Victoria","Australia","3000","1 (11) 500 555-0188",1962-09-12,"Bachelors","Skilled Manual","M","M",1,1,0,3,56801,"2017-03-06",0,48.81,62,"1"
22033,"NULL","Marshall","C","Zhao","NULL","6583 El Rancho Drive","NULL","Springwood","New South Wales","Australia","2777","1 (11) 500 555-0179",1962-06-17,"Graduate Degree","Manual","M","S",1,0,1,1,33261,"2017-03-06",1,49.27,62,"1"
22034,"NULL","Seth","H","Clark","NULL","8979 Adams Dr.","NULL","Grossmont","California","United States","91941","131-555-0145",1996-04-03,"Partial College","Skilled Manual","M","M",0,1,0,0,54105,"2017-03-06",1,49.07,28,"2"
22035,"NULL","Ryan","C","Wilson","NULL","8706 Royal Arch Court","NULL","Redwood City","California","United States","94063","716-555-0163",1996-11-09,"Partial College","Skilled Manual","M","M",0,1,0,0,61918,"2017-03-06",1,49.02,28,"2"
22036,"NULL","Gabriella","NULL","Hall","NULL","4511 L St.","NULL","Downey","California","United States","90241","874-555-0180",1995-11-01,"High School","Manual","F","S",0,1,0,0,31128,"2017-03-06",0,47.63,29,"2"
22037,"NULL","Angela","S","Gonzales","NULL","3182 Glendale Ave","NULL","Seattle","Washington","United States","98104","671-555-0144",1995-06-01,"High School","Clerical","F","M",0,1,0,0,77711,"2017-03-06",0,50.31,29,"2"
22038,"NULL","Isabella","L","Jackson","NULL","5028 Tanager Road","NULL","Grossmont","California","United States","91941","363-555-0165",1994-02-18,"Partial College","Clerical","F","S",0,0,0,0,80209,"2017-03-06",0,53.21,31,"2"
22039,"NULL","Marissa","NULL","Simmons","NULL","3149 Blue Circle","NULL","Lemon Grove","California","United States","91945","979-555-0111",1994-03-16,"Partial College","Skilled Manual","F","S",0,1,0,0,55546,"2017-03-06",0,51.75,30,"2"
22040,"NULL","Devin","NULL","Brown","NULL","3435 San Simeon","NULL","Woodland Hills","California","United States","91364","101-555-0122",1994-10-16,"Partial College","Skilled Manual","M","M",0,1,0,0,61654,"2017-03-06",0,48.87,30,"2"
22041,"NULL","Paige","W","Morris","NULL","6720 Primrose Dr.","NULL","Haney","British Columbia","Canada","V2W 1W2","711-555-0136",1993-05-03,"Partial College","Clerical","F","S",0,2,0,0,87038,"2017-03-06",0,50.38,31,"2"
22042,"NULL","Abigail","K","Bryant","NULL","2529 Clear Court","NULL","Beverly Hills","California","United States","90210","843-555-0124",1992-08-21,"Partial College","Manual","F","M",0,1,0,1,31271,"2017-03-06",0,46.08,32,"2"
22043,"NULL","Trinity","NULL","Cox","NULL","1820 Adobe St","NULL","La Jolla","California","United States","92806","944-555-0152",1992-08-12,"Partial College","Manual","F","S",0,1,0,0,27300,"2017-03-06",0,46.96,32,"2"
22044,"NULL","Connor","NULL","Young","NULL","8526 El Molino Dr.","NULL","San Carlos","California","United States","94070","225-555-0129",1992-05-16,"Bachelors","Skilled Manual","M","S",0,2,0,0,51635,"2017-03-06",1,51.1,32,"2"
22045,"NULL","Cameron","J","Chen","NULL","7971 Rolling Green Circle","NULL","Burien","Washington","United States","98168","298-555-0161",1988-05-07,"Bachelors","Skilled Manual","M","S",0,0,0,0,59974,"2017-03-06",0,49.32,36,"2"
22046,"NULL","Jasmine","E","Sanders","NULL","9783 Amaranth Way","NULL","Walla Walla","Washington","United States","99362","745-555-0111",1988-02-21,"Bachelors","Clerical","F","S",0,0,0,0,78480,"2017-03-06",0,51.28,37,"2"
22047,"NULL","David","B","Gonzales","NULL","6306 El Dorado Way","NULL","Beverly Hills","California","United States","90210","539-555-0134",1988-12-16,"Bachelors","Clerical","M","M",1,1,0,1,87547,"2017-03-06",0,50.17,36,"1"
22048,"NULL","Grace","A","Washington","NULL","4698 Royal Oak Rd.","NULL","San Francisco","California","United States","94109","482-555-0114",1987-04-22,"Bachelors","Professional","F","M",1,1,1,2,135239,"2017-03-06",1,54.89,37,"3"
22049,"NULL","Allen","J","Patel","NULL","7971 Rolling Green Circle","NULL","Berkeley","California","United States","94704","411-555-0121",1987-05-07,"Graduate Degree","Professional","M","S",1,0,0,0,130725,"2017-03-06",1,53.38,37,"1"
22050,"NULL","Richard","N","Bailey","NULL","5826 Limewood Pl.","NULL","Burnaby","British Columbia","Canada","V3J 6Z3","818-555-0146",1988-02-18,"Bachelors","Manual","M","S",0,0,0,0,30814,"2017-03-06",1,49.07,37,"2"
22051,"NULL","Lauren","G","Rogers","NULL","7399 Pacific","NULL","Bellingham","Washington","United States","98225","793-555-0113",1988-12-05,"Partial College","Clerical","F","S",0,0,0,0,77014,"2017-03-06",0,53.69,36,"2"
22052,"NULL","Zachary","NULL","Butler","NULL","4050 Canyon Road","NULL","Bellflower","California","United States","90706","193-555-0178",1988-05-08,"Graduate Degree","Professional","M","M",1,3,0,0,139071,"2017-03-06",1,52.08,36,"1"
22053,"NULL","Jaime","W","Goel","NULL","9067 Argonne Drive","NULL","Berkeley","California","United States","94704","286-555-0153",1988-12-15,"Bachelors","Management","M","S",0,2,0,0,111287,"2017-03-06",1,51.97,36,"2"
22054,"NULL","Russell","NULL","Raji","NULL","1144 Paraiso Ct.","NULL","Berkeley","California","United States","94704","172-555-0194",1988-08-24,"Bachelors","Skilled Manual","M","S",0,2,0,0,62097,"2017-03-06",1,50.48,36,"2"
22055,"NULL","Hannah","H","Clark","NULL","8612 Camino Ricardo","NULL","Beverly Hills","California","United States","90210","622-555-0130",1988-03-05,"Bachelors","Skilled Manual","F","M",0,1,1,1,54274,"2017-03-06",1,49.25,36,"3"
22056,"NULL","Alex","W","Howard","NULL","9779 Shuey Ave.","NULL","Olympia","Washington","United States","98501","809-555-0195",1999-02-18,"High School","Skilled Manual","M","M",0,0,0,0,62187,"2017-03-06",0,48.73,26,"2"
22057,"NULL","Kyle","NULL","Ross","NULL","313 Park Highlands","NULL","Yakima","Washington","United States","98901","102-555-0176",1999-02-13,"High School","Manual","M","S",0,1,0,0,29034,"2017-03-06",0,46.24,26,"2"
22058,"NULL","Jake","NULL","Zukowski","NULL","5888 Salem St.","NULL","Cliffside","British Columbia","Canada","V8Y 1L1","139-555-0143",1998-11-05,"High School","Skilled Manual","M","S",0,2,0,0,59931,"2017-03-06",1,50.84,26,"2"
22059,"NULL","Jonathan","NULL","Johnson","NULL","2559 Altura Drive","NULL","Langley","British Columbia","Canada","V3A 4R2","310-555-0158",1998-02-09,"High School","Skilled Manual","M","M",0,1,0,0,59456,"2017-03-06",0,48.37,27,"2"
22060,"NULL","Evan","NULL","Hill","NULL","6468 Gatewood Court","NULL","Lake Oswego","Oregon","United States","97034","721-555-0154",1998-11-06,"Partial College","Clerical","M","M",0,1,0,0,79447,"2017-03-06",0,50.16,26,"1"
22061,"NULL","Jenny","C","Goel","NULL","7156 Rose Dr.","NULL","Cerritos","California","United States","90703","753-555-0135",1998-09-20,"Partial College","Skilled Manual","F","S",0,1,0,0,55096,"2017-03-06",0,48.2,26,"2"
22062,"NULL","Cameron","NULL","Flores","NULL","7892 M Ln.","NULL","Downey","California","United States","90241","979-555-0198",1998-04-28,"Partial College","Skilled Manual","M","S",0,2,0,0,58865,"2017-03-06",0,49.03,26,"2"
22063,"NULL","Joanna","NULL","Suarez","NULL","4906 Vine Hill Way","NULL","Malabar","New South Wales","Australia","2036","1 (11) 500 555-0193",1965-10-02,"Partial High School","Manual","F","M",1,0,1,2,27488,"2017-03-07",0,44.83,59,"3"
22064,"NULL","Lawrence","L","Carlson","NULL","749 Tanager Court","NULL","Sunbury","Victoria","Australia","3429","1 (11) 500 555-0174",1965-05-24,"High School","Skilled Manual","M","M",1,1,0,2,51254,"2017-03-06",1,48.17,59,"3"
22065,"NULL","Roy","NULL","Martin","NULL","8955 Miller Dr.","NULL","Brisbane","Queensland","Australia","4000","1 (11) 500 555-0143",1966-07-03,"High School","Skilled Manual","M","M",1,1,0,2,56930,"2017-03-06",0,48.87,58,"3"
22066,"NULL","Paula","M","Munoz","NULL","3200 Sandalwood Dr","NULL","Berkeley","California","United States","94704","810-555-0167",1991-03-18,"Graduate Degree","Professional","F","M",1,1,0,2,135130,"2017-03-06",0,51.93,33,"3"
22067,"NULL","Julia","E","Jackson","NULL","2375 Elwood Drive","NULL","Bellingham","Washington","United States","98225","114-555-0110",1991-01-18,"Graduate Degree","Manual","F","M",0,0,1,2,35715,"2017-03-06",1,49.57,34,"3"
22068,"NULL","Sean","NULL","James","NULL","3556 Hoek Maple Court","NULL","Beverly Hills","California","United States","90210","278-555-0194",1983-06-15,"Partial College","Skilled Manual","M","S",0,1,0,0,51537,"2017-03-06",0,55.24,41,"2"
22069,"NULL","Bailey","L","Reed","NULL","3652 Happy Valley Road","NULL","Beverly Hills","California","United States","90210","879-555-0197",1983-12-06,"Partial College","Management","F","S",1,3,0,0,108418,"2017-03-06",1,55.85,41,"2"
22070,"NULL","Eduardo","J","Brown","NULL","2823 Pheasant Court","NULL","Colma","California","United States","94014","317-555-0129",1983-07-02,"Bachelors","Management","M","M",1,3,0,0,102869,"2017-03-06",0,57.71,41,"1"
22071,"NULL","Gabriel","S","Carter","NULL","3312 Kenneth Ct.","NULL","Coronado","California","United States","92118","263-555-0158",1983-11-20,"Bachelors","Management","M","S",1,2,0,0,104332,"2017-03-06",0,62.28,41,"1"
22072,"NULL","Devin","A","Russell","NULL","939 Loeffler Lane","NULL","Woodland Hills","California","United States","91364","797-555-0157",1983-08-04,"Bachelors","Professional","M","S",1,2,0,0,134516,"2017-03-06",1,54.09,41,"1"
22073,"NULL","Timothy","L","Sanders","NULL","8838 Kirker Pass Road","NULL","Bellingham","Washington","United States","98225","161-555-0179",1982-12-25,"Partial College","Management","M","M",1,3,2,2,110741,"2017-03-06",1,61.46,42,"1"
22074,"NULL","Richard","NULL","Washington","NULL","3069 Serpentine","NULL","W. Linn","Oregon","United States","97068","696-555-0112",1982-08-15,"Partial College","Management","M","S",1,2,0,0,112921,"2017-03-06",1,57.69,42,"2"
22075,"NULL","Pedro","NULL","Patel","NULL","9462 Ohara Ave.","NULL","Bellflower","California","United States","90706","187-555-0175",1982-05-15,"Bachelors","Clerical","M","M",1,1,2,2,81309,"2017-03-06",0,54.37,42,"1"
22076,"NULL","Nelson","D","Vazquez","NULL","7888 Stanford Street","NULL","Colma","California","United States","94014","721-555-0115",1982-06-24,"Bachelors","Management","M","M",1,0,1,2,111299,"2017-03-06",1,63.38,42,"1"
22077,"NULL","Marvin","R","Rubio","NULL","9075 Calle Verde","NULL","Concord","California","United States","94519","643-555-0118",1982-07-10,"Bachelors","Skilled Manual","M","M",1,2,1,1,53400,"2017-03-06",1,55.06,42,"1"
22078,"NULL","William","R","Martin","NULL","7432 N. 17th St.","NULL","Glendale","California","United States","91203","411-555-0139",1982-07-08,"Partial College","Clerical","M","M",1,2,0,2,87578,"2017-03-06",0,52.02,42,"1"
22079,"NULL","Katherine","J","Perez","NULL","1935 Heavenly Drive","NULL","N. Vancouver","British Columbia","Canada","V7L 4J4","691-555-0114",1981-10-16,"Partial College","Skilled Manual","F","M",1,1,1,1,55737,"2017-03-06",1,52.25,43,"3"
22080,"NULL","Caitlin","M","Sanchez","NULL","3356 Northstar Drive","NULL","Sooke","British Columbia","Canada","V0","629-555-0115",1981-12-04,"Partial College","Clerical","F","M",1,2,2,2,84171,"2017-03-06",1,51.03,43,"3"
22081,"NULL","Olivia","NULL","Clark","NULL","6874 Magnolia Ave.","NULL","W. Linn","Oregon","United States","97068","499-555-0114",1981-04-07,"Partial College","Skilled Manual","F","M",1,1,0,2,60004,"2017-03-06",0,48.58,43,"3"
22082,"NULL","Lucas","NULL","Barnes","NULL","6695 Treat Blvd.","NULL","Berkeley","California","United States","94704","605-555-0193",1981-10-23,"Bachelors","Clerical","M","S",1,1,0,0,77050,"2017-03-06",1,52.77,43,"1"
22083,"NULL","David","J","Flores","NULL","8829 Northstar Drive","NULL","Berkeley","California","United States","94704","185-555-0185",1981-03-16,"Bachelors","Professional","M","M",1,2,2,2,133594,"2017-03-06",1,58.85,43,"1"
22084,"NULL","Francis","T","Gomez","NULL","2300 Lillian Dr","NULL","Chula Vista","California","United States","91910","941-555-0184",1981-07-07,"Partial College","Skilled Manual","M","M",1,1,1,2,56507,"2017-03-06",1,52.88,43,"3"
22085,"NULL","Toni","NULL","Mehta","NULL","4173 Rockledge Lane","NULL","Colma","California","United States","94014","786-555-0184",1981-07-13,"Partial College","Clerical","F","M",1,2,0,1,77897,"2017-03-06",1,49.04,43,"3"
22086,"NULL","Chelsea","NULL","Sanchez","NULL","8967 Chrislend Court","NULL","Concord","California","United States","94519","129-555-0173",1981-11-17,"Partial College","Management","F","M",1,1,1,2,110917,"2017-03-06",1,51.61,43,"3"
22087,"NULL","Joan","K","Coleman","NULL","2260 Clear Court","NULL","Coronado","California","United States","92118","387-555-0136",1981-10-16,"High School","Manual","F","M",1,1,1,2,31908,"2017-03-06",0,47.72,43,"3"
22088,"NULL","Hannah","C","Diaz","NULL","7345 Stillman Court","NULL","Glendale","California","United States","91203","249-555-0155",1981-01-19,"Bachelors","Skilled Manual","F","M",1,1,1,1,53420,"2017-03-06",1,48.34,44,"3"
22089,"NULL","Mason","NULL","Gray","NULL","4625 Dos Encinas","NULL","Novato","California","United States","94947","364-555-0117",1981-03-04,"Bachelors","Skilled Manual","M","M",1,0,2,2,61169,"2017-03-06",1,57.62,43,"1"
22090,"NULL","Alexandra","E","Miller","NULL","328 Shelly Dr.","NULL","West Covina","California","United States","91791","402-555-0180",1975-11-20,"High School","Clerical","F","M",1,2,0,2,87502,"2017-03-06",1,50.43,49,"1"
22091,"NULL","Kayla","NULL","Griffin","NULL","1026 Mt. Wilson Pl.","NULL","Lynnwood","Washington","United States","98036","175-555-0156",1975-08-23,"Partial College","Management","F","M",1,2,0,2,107806,"2017-03-06",1,51.3,49,"3"
22092,"NULL","Andrea","NULL","Young","NULL","9384 Ashmount Way","NULL","Tacoma","Washington","United States","98403","639-555-0165",1975-02-23,"High School","Skilled Manual","F","M",1,2,2,2,61944,"2017-03-06",1,49.31,50,"3"
22093,"NULL","Sydney","A","Baker","NULL","2959 Freda Drive","NULL","Portland","Oregon","United States","97205","598-555-0163",1975-06-16,"High School","Skilled Manual","F","M",1,1,0,2,52669,"2017-03-06",1,48.56,49,"3"
22094,"NULL","Jared","A","Watson","NULL","7477 Mt. Everest Court","NULL","Walla Walla","Washington","United States","99362","775-555-0143",1975-06-04,"High School","Skilled Manual","M","M",1,0,1,2,54764,"2017-03-06",1,59.77,49,"3"
22095,"NULL","Brandon","NULL","Perry","NULL","384 Dayton Court","NULL","Victoria","British Columbia","Canada","V8V","758-555-0120",1975-10-15,"High School","Skilled Manual","M","S",1,1,0,0,53516,"2017-03-06",0,54.12,49,"2"
22096,"NULL","Bryce","D","Cooper","NULL","4399 Price Lane","NULL","Bellingham","Washington","United States","98225","414-555-0161",1974-01-22,"Partial High School","Manual","M","S",0,1,0,0,27222,"2017-03-06",0,54.91,51,"2"
22097,"NULL","David","A","Anderson","NULL","4683 Tuolumne Way","NULL","Victoria","British Columbia","Canada","V8V","834-555-0113",1955-05-08,"Partial College","Clerical","M","M",1,2,1,2,84046,"2017-03-06",1,50.25,69,"1"
22098,"NULL","Katherine","NULL","Brooks","NULL","252 Meadowbrook Drive","NULL","W. Linn","Oregon","United States","97068","326-555-0144",1955-10-18,"Graduate Degree","Clerical","F","S",1,2,0,1,85272,"2017-03-06",0,54.36,69,"1"
22099,"NULL","Joel","M","Schmidt","NULL","9558 Orchard View Ave.","NULL","Colma","California","United States","94014","784-555-0134",1955-04-23,"Graduate Degree","Clerical","M","M",1,3,0,2,80434,"2017-03-06",0,50.27,69,"1"
22100,"NULL","Fernando","NULL","Hall","NULL","8886 Marsh Drive","NULL","Port Hammond","British Columbia","Canada","V6B 3P7","167-555-0129",1980-03-20,"Partial College","Skilled Manual","M","M",1,0,1,1,52354,"2017-03-06",1,58.58,44,"3"
22101,"NULL","Carol","P","White","NULL","9854 Martindale Drive","NULL","Everett","Washington","United States","98201","721-555-0110",1980-05-12,"High School","Clerical","F","S",1,1,0,0,87336,"2017-03-06",0,49.93,44,"2"
22102,"NULL","Eduardo","P","Cox","NULL","5253 Harris Court","NULL","Salem","Oregon","United States","97301","936-555-0183",1980-02-08,"Partial College","Clerical","M","M",1,1,0,2,85098,"2017-03-06",0,53.81,45,"1"
22103,"NULL","Alexandra","C","Hernandez","NULL","6544 Bella Vista","NULL","Burlingame","California","United States","94010","509-555-0141",1980-06-25,"Partial College","Skilled Manual","F","M",1,0,1,1,53392,"2017-03-06",1,51.49,44,"3"
22104,"NULL","Richard","R","Adams","NULL","2284 Azalea Avenue","NULL","Daly City","California","United States","94015","243-555-0193",1980-01-20,"Partial College","Skilled Manual","M","S",0,1,0,0,61715,"2017-03-06",0,62.19,45,"2"
22105,"NULL","Taylor","NULL","Cooper","NULL","8291 Crossbow Way","NULL","Lemon Grove","California","United States","91945","780-555-0156",1980-03-23,"High School","Clerical","F","M",1,2,1,1,86837,"2017-03-06",1,50.8,44,"1"
22106,"NULL","Olivia","NULL","Long","NULL","1487 Franklin Canyon Road","NULL","Palo Alto","California","United States","94303","438-555-0177",1980-06-10,"Partial College","Skilled Manual","F","M",1,1,1,2,55877,"2017-03-06",0,51.35,44,"3"
22107,"NULL","Michael","A","Jones","NULL","608 Lincoln Dr.","NULL","Oak Bay","British Columbia","Canada","V8P","210-555-0110",1974-10-04,"Partial High School","Skilled Manual","M","S",1,0,0,0,55493,"2017-03-06",1,54.17,50,"2"
22108,"NULL","Eduardo","NULL","Powell","NULL","1810 Darlene Dr.","NULL","Novato","California","United States","94947","196-555-0183",1974-06-17,"Partial High School","Manual","M","S",0,0,0,0,27881,"2017-03-06",0,53.63,50,"2"
